age,marital,address,income,ed,employ,jobsat,gender,reside
33,1,13,114,2,14,5,f,4
57,0,5,151,2,10,4,f,1
35,0,0,44,1,13,5,f,2
62,1,40,462,1,42,5,m,2
30,1,3,38,2,6,2,m,3
32,0,8,55,2,5,3,m,2
41,0,20,107,2,18,3,m,5
66,1,47,15,1,28,4,m,2
36,0,9,98,4,10,4,m,2
33,1,4,19,4,5,1,f,4
54,1,2,48,2,11,4,m,3
35,0,6,32,1,12,5,m,3
37,0,10,21,4,3,4,f,1
40,0,6,85,2,15,1,m,1
63,1,28,177,4,38,5,m,2
28,0,7,21,3,3,5,f,1
43,1,13,148,2,13,4,m,4
48,1,16,172,2,28,3,f,2
47,0,4,102,1,19,4,f,1
49,1,17,95,4,23,5,f,2
32,1,1,31,4,6,5,m,5
48,1,12,102,1,27,3,f,4
40,1,16,23,1,5,2,f,4
54,0,6,27,1,0,1,m,1
41,0,6,95,5,5,2,m,1
50,1,27,167,5,17,3,m,2
29,1,3,30,4,4,3,f,5
38,1,12,61,3,3,2,m,4
34,0,0,33,3,3,1,m,3
27,0,7,30,2,4,5,m,1
23,1,0,55,4,0,2,m,6
57,0,7,43,3,3,5,m,1
28,0,8,34,2,5,3,m,1
55,1,16,25,1,2,3,f,6
50,1,23,107,2,19,5,f,4
19,1,0,40,2,0,3,m,5
24,1,1,26,4,0,3,f,3
18,0,0,13,1,0,3,f,3
36,1,5,50,1,11,4,m,8
61,0,29,292,1,40,4,f,1
34,0,3,89,1,18,5,m,2
38,0,13,142,5,3,4,m,1
33,1,13,29,1,4,4,f,3
48,0,27,261,4,22,2,m,3
28,1,6,24,2,1,2,m,2
39,0,14,101,1,18,5,m,1
32,1,10,29,4,2,4,f,5
38,1,11,77,2,16,5,f,3
21,0,0,19,3,0,2,f,3
47,1,12,54,1,11,2,f,3
58,1,9,355,4,23,5,f,2
53,1,17,52,1,17,3,m,2
38,1,14,43,2,3,1,f,2
32,0,9,22,1,0,1,f,1
32,0,8,19,4,5,2,m,4
31,0,11,29,2,9,2,m,2
47,1,12,84,4,20,3,f,2
46,0,10,52,1,15,4,m,2
23,1,4,28,2,3,2,m,6
53,1,14,220,5,25,4,m,4
57,1,27,25,4,6,2,m,2
25,0,5,68,4,2,1,m,3
46,1,25,49,2,11,3,f,5
30,1,0,27,1,10,5,f,5
56,0,7,298,4,19,5,m,1
37,1,1,49,5,9,5,f,4
45,0,23,77,3,4,1,f,1
22,0,3,29,1,4,2,m,1
34,0,6,32,2,3,4,m,2
35,1,2,22,2,2,1,f,4
73,0,8,44,1,18,4,f,1
57,0,6,25,2,0,1,m,1
48,1,10,24,1,2,1,f,4
40,0,21,37,1,5,3,f,1
27,0,1,33,4,0,1,m,2
37,1,2,48,3,5,2,m,4
47,1,21,39,1,21,3,f,3
36,0,8,25,1,4,3,m,1
21,0,0,11,2,1,1,m,1
21,0,2,25,3,0,1,f,1
32,0,11,170,4,5,4,m,3
36,0,12,24,2,7,4,f,1
28,1,7,25,4,1,1,f,2
32,0,5,19,2,3,3,m,1
29,0,4,18,3,1,2,f,1
30,1,10,56,3,6,2,f,4
42,0,19,88,3,4,3,m,1
52,0,31,96,3,28,5,m,1
31,0,11,19,1,5,5,f,1
34,1,6,56,2,13,3,m,2
45,1,17,132,3,20,5,m,2
57,1,10,95,2,30,3,m,2
39,0,14,86,3,11,5,m,1
19,1,0,19,2,0,1,f,3
26,1,3,46,4,1,3,m,5
36,1,15,80,3,13,4,f,2
20,0,0,24,3,0,2,m,4
46,0,7,201,2,23,3,m,1
43,1,23,36,2,6,3,m,2
64,1,42,637,4,40,4,m,2
64,0,25,27,2,14,5,f,1
45,1,17,73,5,4,4,f,2
65,1,37,245,2,28,5,m,2
52,0,32,113,4,11,1,f,1
39,0,7,93,3,14,4,f,1
45,0,21,31,3,10,3,f,1
51,0,15,32,3,2,1,f,1
48,0,26,26,5,1,3,f,1
36,1,6,34,2,14,3,f,6
41,0,15,70,4,12,3,f,1
47,1,19,138,1,25,5,f,5
55,1,13,533,2,35,5,m,2
39,0,0,77,4,3,2,m,1
52,0,20,162,5,7,4,f,1
57,0,4,72,3,9,1,m,1
37,1,17,38,1,10,5,f,2
42,0,19,59,2,10,5,m,1
39,1,17,94,1,18,5,m,2
29,0,10,30,2,3,3,m,5
59,1,4,30,1,5,1,m,3
56,0,30,47,3,9,5,m,1
36,0,5,175,5,5,5,f,1
35,1,2,65,4,2,2,m,4
26,0,5,70,4,2,2,m,2
53,1,9,34,1,10,4,f,4
51,1,1,122,1,19,4,m,2
58,0,7,127,1,29,5,f,1
33,1,6,83,3,6,2,f,2
40,1,19,56,2,20,5,f,5
47,1,6,40,2,10,1,m,2
43,0,8,57,1,19,3,m,1
50,0,12,103,3,11,3,f,1
61,0,19,15,1,43,4,m,1
31,0,9,32,3,3,2,m,1
37,1,13,62,1,19,5,m,4
37,0,3,41,5,3,1,m,1
27,1,4,27,3,4,4,m,4
49,1,2,107,4,22,5,m,5
24,0,2,36,3,2,4,m,2
56,1,6,31,1,1,1,f,2
25,0,0,29,2,2,3,m,2
45,0,22,76,2,15,3,f,1
35,0,16,27,2,10,5,f,1
40,0,16,64,1,18,5,f,2
49,1,18,188,2,24,5,f,2
23,0,2,21,4,0,3,m,4
29,0,9,47,5,2,3,m,1
55,1,20,137,1,36,5,m,3
46,0,5,57,2,3,1,m,1
45,0,23,45,4,0,1,m,1
34,1,4,20,1,5,3,f,3
45,1,16,38,2,18,5,m,5
29,1,7,25,2,0,1,m,3
44,1,22,54,1,20,5,m,3
58,1,8,30,1,3,1,m,2
65,1,38,31,2,17,3,f,4
32,0,12,17,4,1,4,f,1
61,1,38,115,4,26,5,f,3
38,0,12,49,4,13,4,m,1
45,1,24,34,1,10,1,f,2
47,0,12,42,3,2,4,f,1
49,1,15,102,1,28,3,m,3
51,0,18,110,5,3,4,m,1
68,0,28,11,2,24,5,m,1
50,1,8,49,1,8,4,f,2
24,0,4,16,1,2,3,f,2
47,1,23,103,2,24,4,m,3
20,1,0,33,3,0,1,m,7
31,0,0,45,4,5,2,f,1
23,1,2,19,2,0,1,m,4
32,1,12,40,2,6,3,m,5
56,1,17,40,1,37,2,m,2
19,1,0,18,2,0,1,f,5
20,0,0,18,3,0,2,m,1
28,1,1,31,2,4,1,f,3
40,1,14,394,3,17,2,m,2
54,0,30,95,2,20,4,m,2
37,1,16,64,1,19,4,f,2
34,1,13,25,4,9,1,f,2
33,1,12,27,1,3,1,f,6
50,0,10,253,4,14,4,f,1
30,1,11,59,5,3,5,f,4
32,0,5,16,1,0,1,f,1
54,0,21,53,4,11,4,f,1
45,1,12,48,2,10,5,f,6
45,0,7,122,3,20,3,m,1
36,1,2,49,1,6,4,f,4
57,1,4,115,3,32,2,m,2
71,1,36,11,1,1,2,m,2
32,1,10,46,4,3,4,m,2
59,0,1,14,3,35,3,f,1
39,1,2,65,3,14,5,f,3
28,0,0,18,2,5,2,m,1
52,0,7,41,1,11,3,m,1
43,0,7,28,2,1,1,f,1
39,0,7,25,1,9,3,m,1
32,0,8,23,4,5,3,m,1
43,0,2,55,1,9,5,f,1
28,0,7,30,2,7,2,m,1
26,0,4,22,2,6,4,m,1
49,0,7,62,1,14,5,m,1
29,0,10,30,3,2,3,m,1
46,1,10,90,4,2,2,m,5
25,1,2,30,2,2,1,f,3
51,1,20,31,3,5,4,f,3
53,0,16,79,4,27,3,f,1
51,1,1,18,4,1,3,m,5
28,0,5,21,3,4,3,m,1
51,1,8,44,5,5,3,f,5
37,0,3,35,3,8,4,f,1
46,1,5,111,1,27,3,m,3
25,0,1,16,2,4,3,f,2
27,1,4,40,4,0,1,f,5
31,1,1,62,3,7,1,f,6
46,1,6,201,3,18,4,f,2
56,1,3,30,1,0,1,f,2
22,0,3,27,2,4,1,m,1
45,0,4,88,5,11,2,f,1
54,1,8,195,2,32,5,m,2
41,0,14,42,3,3,3,f,1
37,0,7,50,1,21,4,m,1
47,0,13,187,2,28,5,f,1
52,0,29,33,1,4,4,m,1
40,0,5,68,2,4,1,f,1
52,1,17,24,1,6,2,m,2
47,1,1,69,3,8,4,m,2
38,1,16,30,4,5,2,f,4
53,1,8,103,2,25,4,f,2
38,1,6,35,3,0,1,f,5
52,1,24,90,1,25,4,m,2
59,0,3,20,1,1,1,f,1
23,1,0,18,2,1,4,m,5
67,0,34,11,3,12,3,f,1
33,1,4,26,3,2,2,m,3
45,0,9,55,4,4,5,m,1
44,0,11,51,1,11,2,f,1
49,1,18,51,2,14,5,f,2
31,1,4,18,1,2,1,f,4
70,0,3,29,2,29,4,m,1
60,0,18,200,2,37,2,f,1
33,1,1,39,3,0,3,f,2
21,1,1,30,3,0,3,f,3
38,0,19,23,4,0,1,f,3
31,0,11,24,1,8,2,m,1
44,0,23,62,2,20,5,m,1
47,0,18,32,1,8,5,f,1
49,0,17,68,4,4,2,m,1
56,1,29,214,4,21,3,f,3
29,0,2,34,4,3,3,f,3
75,0,9,11,2,6,1,f,1
30,1,8,58,4,4,2,m,4
42,1,0,160,4,16,4,m,4
26,1,0,47,4,2,3,f,3
63,1,35,60,1,6,2,m,2
48,0,26,23,2,0,2,m,1
35,0,0,81,5,9,4,m,1
30,0,7,41,2,10,5,m,1
61,0,9,37,3,23,4,f,1
25,1,6,19,4,0,2,f,4
22,1,1,28,3,0,3,m,3
34,1,12,46,4,7,2,f,4
43,0,4,50,2,12,2,f,1
29,0,9,60,5,1,4,f,1
33,1,14,26,3,10,2,m,2
37,1,11,50,2,10,3,f,3
40,1,8,77,1,22,4,f,4
37,0,16,46,4,10,5,f,1
34,1,0,50,4,0,3,f,3
63,0,35,37,4,27,4,f,1
41,1,7,52,2,6,1,f,2
47,1,18,181,3,19,3,m,5
57,1,28,102,3,4,5,f,4
41,0,10,109,4,10,4,m,1
57,1,34,132,1,27,5,m,2
56,0,22,51,1,21,4,m,1
55,1,10,47,2,12,2,f,3
39,0,13,228,2,17,4,f,4
35,0,3,53,2,0,2,m,1
67,1,7,94,3,35,2,m,2
31,0,6,27,2,1,1,m,1
41,0,4,93,3,11,4,m,3
33,0,4,50,4,9,5,m,3
35,0,16,61,3,12,3,m,1
56,0,33,200,4,33,4,f,1
37,1,5,37,1,10,4,m,3
59,0,28,59,1,23,4,f,1
59,0,12,131,2,27,5,f,1
44,1,12,50,1,10,2,f,2
32,0,7,31,2,9,4,m,1
36,1,13,78,2,10,2,m,4
37,1,5,35,4,7,2,f,4
52,1,21,53,4,4,3,m,3
26,0,1,22,3,1,1,m,4
36,0,0,24,3,0,2,f,2
47,1,18,46,1,9,3,f,2
33,1,7,135,5,4,2,f,4
34,1,5,51,3,9,4,m,4
39,0,4,152,5,7,1,m,1
49,1,8,148,2,24,2,f,6
41,0,0,23,4,4,1,m,1
54,0,17,72,2,19,4,m,3
38,1,16,40,4,3,2,m,5
50,1,13,26,1,10,5,f,2
64,1,30,22,3,7,2,m,2
44,0,18,162,3,17,2,m,1
38,0,16,25,5,1,1,f,1
37,0,10,54,2,10,3,f,1
37,1,6,66,2,8,3,f,3
34,0,15,45,3,5,3,m,3
37,1,13,79,1,18,5,f,6
44,0,13,151,2,21,3,m,1
49,0,12,99,1,30,4,m,1
45,1,7,160,1,27,4,m,3
48,0,28,67,2,13,1,m,1
35,0,7,53,3,13,4,f,1
35,1,15,43,1,10,3,f,3
37,1,1,62,3,15,4,f,5
42,0,9,57,4,6,2,m,1
41,1,22,57,4,7,3,f,4
43,0,2,43,1,16,3,f,2
33,0,14,52,3,3,2,f,1
33,1,5,32,1,0,1,m,5
27,0,6,21,2,0,1,f,1
49,0,19,90,4,6,1,m,1
35,0,9,40,3,0,1,f,1
39,1,11,65,4,2,2,f,5
45,1,25,65,3,15,4,f,2
52,0,24,22,3,6,3,f,1
61,0,14,50,1,7,3,m,1
39,0,10,37,2,7,3,m,1
54,1,14,64,3,11,5,f,2
52,0,4,118,3,13,4,m,1
31,1,7,47,4,7,1,m,3
55,1,33,249,3,25,3,f,2
28,0,0,28,2,8,3,f,1
21,1,1,26,3,0,3,f,5
22,1,1,29,4,0,1,m,5
53,0,12,19,1,0,1,f,1
38,1,10,80,3,13,5,m,3
74,1,3,103,2,30,4,f,2
32,0,9,61,4,1,2,f,1
35,1,2,23,1,2,1,m,2
46,1,17,20,5,1,1,f,4
34,0,7,23,2,7,4,f,3
25,1,4,17,4,1,1,m,3
42,1,20,44,4,7,5,f,3
31,1,2,37,2,10,4,f,2
47,0,22,112,2,21,3,m,1
60,0,7,86,2,17,3,f,1
46,1,2,279,2,26,4,m,5
68,0,30,9,1,8,3,f,1
32,1,13,24,3,10,3,m,2
51,1,31,73,2,22,1,m,2
42,1,5,322,5,13,3,m,3
33,0,3,35,2,14,3,m,1
31,1,5,37,2,9,2,f,5
49,1,29,54,2,18,5,m,2
34,0,14,18,4,2,2,m,3
63,1,37,21,2,23,4,m,2
38,0,13,20,1,9,3,f,1
40,1,20,33,2,16,5,m,2
39,0,6,31,2,2,1,m,1
46,1,0,114,5,13,4,m,5
62,0,29,138,4,16,3,f,1
33,1,12,75,4,3,3,m,4
61,0,2,25,4,15,5,m,1
63,1,3,9,3,17,4,f,2
38,1,18,49,2,12,4,m,4
49,0,28,43,2,5,2,m,1
29,0,6,40,2,9,4,m,1
28,1,6,51,4,4,4,m,3
37,0,15,53,1,12,4,m,3
41,0,17,50,2,6,1,m,1
42,0,16,54,3,18,4,m,1
52,1,6,406,2,24,5,f,5
55,1,0,123,1,23,5,m,4
41,0,18,66,2,9,5,f,1
54,0,31,22,1,1,2,f,1
27,1,6,35,2,3,2,f,4
28,1,4,30,3,2,3,f,3
39,1,8,81,2,19,5,m,4
23,0,2,24,1,0,1,f,2
36,0,8,101,4,8,5,f,3
29,0,6,23,2,5,3,m,1
33,0,4,36,1,13,3,f,1
51,1,5,116,1,26,3,m,2
39,1,10,23,1,3,1,f,3
53,0,9,49,1,15,4,f,1
37,1,14,21,4,12,3,m,4
42,1,5,44,1,12,2,m,3
62,0,15,258,3,11,4,m,1
50,0,20,170,3,28,3,f,1
66,0,18,81,2,22,2,m,1
35,1,8,97,3,13,4,m,5
63,1,6,40,2,21,3,m,3
47,1,27,118,2,12,5,f,2
57,0,2,36,1,15,3,m,1
45,0,0,80,1,26,4,m,1
33,0,7,37,4,10,5,m,3
32,1,3,46,4,9,5,f,4
67,1,16,14,2,12,1,f,4
48,0,1,69,1,25,4,f,3
39,0,14,60,4,9,5,f,1
58,1,11,56,2,22,5,f,2
34,1,10,33,4,2,3,f,2
43,0,9,81,1,18,3,m,1
35,0,9,42,5,4,3,f,1
35,1,12,26,2,5,4,f,3
30,1,1,37,4,6,2,f,4
49,0,25,599,5,17,3,m,2
41,0,7,17,1,0,1,m,1
59,0,5,23,2,7,2,m,1
38,0,14,33,3,5,2,m,1
32,1,13,26,2,1,3,f,4
55,0,11,496,4,30,2,f,1
29,1,9,32,1,7,3,f,7
61,0,37,19,2,28,3,f,1
42,1,9,59,2,4,4,m,4
31,0,4,30,1,4,3,m,1
51,0,21,32,1,0,1,f,1
28,0,1,56,4,2,1,f,1
38,1,4,35,1,2,2,f,2
38,0,3,80,3,6,3,m,1
51,0,6,39,1,12,4,m,1
45,1,26,215,5,17,5,f,2
64,1,41,58,2,9,4,m,2
61,1,14,96,4,8,2,m,2
53,0,15,222,2,33,5,f,1
36,0,12,84,4,9,4,m,2
34,0,1,62,2,7,3,f,1
34,1,4,124,4,9,2,m,5
45,0,4,25,2,8,4,f,2
29,1,4,24,4,5,3,f,6
30,1,0,47,4,4,2,f,3
55,0,8,103,2,21,1,m,1
53,1,3,64,1,20,4,f,2
54,0,10,149,2,35,3,m,1
33,1,7,24,2,6,2,f,3
61,0,20,96,2,19,5,f,1
30,0,9,22,3,0,1,m,2
40,0,3,423,4,17,5,f,5
41,1,3,76,1,20,4,m,2
39,0,11,103,4,6,1,f,2
25,0,4,31,4,0,5,f,1
55,1,35,93,2,19,4,f,3
52,1,5,97,2,16,4,f,4
53,0,3,66,4,8,2,f,1
58,0,6,53,3,8,4,f,1
33,1,13,42,4,0,1,m,3
68,0,2,28,2,3,4,f,1
40,0,3,55,1,17,3,f,1
44,0,3,25,4,0,1,f,1
46,1,24,46,1,13,4,m,3
40,0,8,28,3,4,3,f,1
24,0,4,55,4,0,3,f,4
35,1,6,23,2,2,4,m,2
21,1,0,19,3,0,1,f,3
29,1,9,92,3,5,3,f,5
25,0,4,18,4,1,2,m,1
21,1,0,30,3,0,1,f,4
44,1,2,66,1,23,5,f,4
32,0,1,44,4,4,2,f,1
57,0,17,70,3,8,4,f,1
57,1,4,20,2,3,4,m,3
35,1,9,17,5,2,3,m,4
41,1,13,36,3,7,3,m,4
46,1,14,103,1,20,5,m,2
59,0,5,73,4,10,2,m,1
67,1,35,137,3,34,3,m,3
42,1,1,120,5,2,3,f,4
40,0,6,120,1,23,3,f,1
59,1,19,11,4,4,2,f,2
30,1,4,29,4,4,5,m,3
37,1,7,24,1,3,3,m,2
45,0,21,123,3,22,3,m,1
65,1,37,44,1,38,5,m,2
50,0,30,69,3,13,2,f,1
24,1,2,19,2,0,1,m,4
42,1,0,22,1,5,5,f,4
47,0,8,97,3,21,4,f,1
65,0,35,24,2,24,3,m,1
42,1,6,49,3,13,2,m,4
25,1,5,20,2,1,2,f,4
38,0,18,17,4,0,2,m,2
58,0,15,152,3,27,5,f,2
24,1,0,19,2,3,1,f,5
39,0,9,38,3,14,5,f,1
38,0,7,68,3,12,4,f,4
37,0,12,40,1,9,2,f,1
57,0,20,28,2,12,3,f,1
70,1,15,14,1,6,3,m,2
40,0,17,20,2,0,1,m,1
23,0,0,18,4,0,1,m,4
33,0,13,41,1,15,3,f,4
30,0,10,35,2,11,4,m,1
58,0,31,237,3,29,3,m,2
49,0,3,29,3,1,2,f,1
40,1,14,69,5,6,3,m,5
40,0,12,38,4,1,2,f,1
35,1,12,30,2,4,4,m,3
54,0,30,110,3,23,3,m,2
52,0,29,86,3,29,5,f,1
40,0,13,51,1,16,2,m,1
67,1,12,45,2,8,3,m,2
28,1,7,66,4,3,1,f,3
30,1,0,44,2,3,2,f,4
36,0,8,20,3,4,4,m,1
36,0,0,19,5,2,3,f,1
55,0,34,29,1,11,2,f,1
26,0,3,20,1,9,4,m,1
43,0,4,264,4,15,2,m,1
50,1,29,33,3,5,3,f,2
63,0,28,10,2,1,1,f,1
52,0,0,244,1,32,5,f,1
60,0,21,18,2,34,3,m,1
52,1,12,90,5,5,2,f,4
53,1,11,335,4,4,4,m,5
38,0,14,48,1,22,5,f,2
27,0,5,45,5,1,5,m,1
37,1,16,39,2,14,4,m,4
41,0,15,99,4,16,2,m,1
54,0,23,38,1,13,5,m,1
45,0,10,117,3,11,4,m,1
30,0,11,38,3,5,2,m,4
56,0,30,245,3,25,4,m,1
53,0,11,62,5,9,5,m,1
28,1,6,24,3,2,2,f,2
61,0,34,26,2,13,5,m,1
25,1,2,23,1,3,2,m,7
45,0,22,31,1,1,3,f,3
64,0,7,172,2,30,4,m,1
37,0,1,57,5,1,1,f,1
42,0,14,17,2,5,3,m,1
48,0,12,51,4,0,1,m,1
42,0,0,18,1,2,2,m,2
50,1,9,35,2,5,1,f,2
43,1,17,106,2,23,4,f,2
60,0,25,293,3,28,3,f,2
44,1,16,43,3,2,1,f,5
27,0,3,28,3,3,2,m,1
41,0,15,114,2,14,5,m,1
38,1,5,57,2,18,4,f,4
66,0,29,19,4,32,3,f,1
53,0,5,47,2,12,5,m,1
55,0,15,59,2,12,3,m,3
53,0,19,68,2,22,5,f,3
31,0,3,53,4,3,4,f,2
29,0,6,37,3,5,2,m,3
50,1,6,42,3,3,2,f,2
47,1,10,113,2,29,4,f,4
42,0,5,30,5,5,1,f,2
39,0,20,105,2,15,4,m,1
28,0,3,54,5,1,1,m,1
22,1,3,22,2,1,1,f,3
39,1,18,44,2,11,5,m,2
62,0,7,9,2,37,5,f,1
44,0,10,63,4,8,2,m,3
35,1,14,27,1,10,3,f,6
28,0,3,17,3,2,3,f,1
36,1,17,41,2,11,4,m,3
50,0,0,49,2,19,3,m,1
36,0,1,46,4,1,2,f,1
30,0,11,37,2,10,4,m,1
55,0,7,187,2,31,5,m,1
29,0,7,33,5,1,1,m,4
35,0,10,35,2,14,2,m,1
48,0,4,24,4,14,2,f,1
31,1,12,38,1,11,3,f,2
23,1,0,36,4,0,2,m,5
60,0,37,198,2,25,4,f,3
26,0,5,23,3,2,3,m,1
61,0,33,14,2,16,2,m,1
72,1,38,10,1,1,3,f,3
30,0,3,47,2,9,5,f,1
42,0,11,31,2,2,4,m,1
26,1,6,44,4,0,2,m,3
52,1,7,40,3,9,3,m,3
40,0,6,67,1,20,4,f,1
24,0,0,23,1,3,4,m,5
35,1,16,108,4,3,1,m,4
24,0,4,19,4,1,3,f,2
66,0,35,14,2,11,5,f,1
48,0,6,73,3,2,3,f,1
48,0,27,38,3,3,4,m,2
40,1,2,18,2,4,5,m,2
45,0,26,63,5,4,2,m,1
61,0,38,489,2,39,3,f,1
30,1,10,36,4,1,4,m,3
44,0,24,27,3,0,1,f,1
55,1,10,159,2,29,4,f,2
32,1,6,33,2,1,2,m,4
38,1,4,33,2,12,5,m,4
35,1,10,34,4,1,4,m,6
56,0,7,35,2,6,3,m,1
20,1,0,25,1,3,4,f,6
43,1,10,112,2,20,3,f,2
43,0,13,73,2,19,3,f,1
35,0,6,100,2,13,4,m,1
62,1,30,98,1,29,5,m,2
48,1,11,121,4,22,5,f,2
38,1,12,22,3,11,2,m,2
31,0,10,31,1,7,3,f,1
37,1,16,23,4,7,4,f,2
49,0,20,169,3,27,5,f,1
35,0,15,22,2,2,3,m,1
53,1,6,181,1,32,5,f,4
69,1,37,9,1,3,5,m,2
49,1,2,103,1,21,3,m,2
58,0,1,12,2,0,2,m,1
27,1,0,32,4,2,4,f,3
51,1,14,68,3,26,5,m,2
53,1,20,184,2,33,1,m,2
53,0,3,52,2,13,4,m,1
40,1,4,21,2,0,2,m,2
30,1,5,18,3,0,3,f,4
54,1,26,480,3,33,5,m,3
36,1,6,51,2,16,3,f,4
26,0,3,21,2,4,4,f,4
38,0,12,49,1,10,1,f,2
55,0,10,14,1,1,1,f,1
37,1,9,61,1,19,5,f,2
31,0,5,24,4,5,5,m,4
38,1,6,27,5,5,4,m,2
39,1,6,139,4,10,5,m,4
62,1,19,10,2,1,4,f,2
55,0,36,151,2,24,3,f,1
47,0,17,68,4,7,2,m,1
43,0,5,132,2,15,3,m,1
32,0,9,37,4,2,1,m,1
33,0,3,99,2,12,5,m,1
38,1,6,73,2,9,5,f,5
31,1,9,36,2,11,4,m,2
31,0,3,38,4,3,2,f,1
43,0,3,72,4,12,5,f,1
67,0,29,32,1,6,5,m,2
34,1,15,35,3,3,1,f,3
43,0,7,35,3,9,1,m,2
24,1,0,29,4,0,1,f,4
45,0,5,48,3,14,4,f,1
27,1,8,36,4,0,1,m,2
47,0,22,46,1,14,3,m,1
44,1,15,38,3,8,3,f,4
51,0,25,134,4,8,5,f,1
60,1,35,63,1,31,5,f,2
25,1,6,22,2,6,2,m,5
58,0,38,15,4,5,1,f,1
23,1,0,25,2,5,1,f,4
48,1,16,30,1,2,1,m,3
49,1,3,50,2,2,4,m,4
50,1,16,37,3,3,4,m,2
40,1,0,72,2,14,4,m,2
31,0,8,39,2,4,5,m,1
35,0,7,21,4,0,1,m,2
54,1,9,33,1,16,4,f,2
60,1,31,224,2,29,4,m,2
47,1,8,54,2,11,3,m,3
44,1,25,168,4,16,4,m,3
33,0,1,32,3,4,3,f,1
49,0,11,21,3,8,4,m,1
28,0,6,28,3,6,5,m,1
60,1,4,122,4,12,5,m,2
37,0,9,67,2,17,2,f,1
45,1,19,54,3,5,4,f,3
49,1,19,31,4,8,3,m,4
47,1,20,324,4,22,4,m,4
37,0,6,99,2,14,1,m,1
41,1,10,38,2,0,2,m,2
43,1,10,39,2,2,1,f,4
48,1,3,94,3,14,3,m,2
50,1,8,67,1,20,3,m,2
41,0,1,65,4,8,2,f,1
45,1,26,50,3,10,3,f,2
29,1,4,23,2,3,4,f,4
63,0,33,88,3,26,3,f,1
29,1,2,22,2,0,1,f,5
54,0,29,150,2,15,1,m,1
67,0,3,22,4,28,5,m,1
25,1,6,29,2,1,2,m,4
39,1,13,119,5,6,2,f,2
48,1,12,65,1,13,3,f,7
25,0,0,23,3,0,2,m,1
45,0,2,74,1,14,2,f,1
37,0,2,51,2,14,5,m,2
33,1,2,29,1,7,3,f,2
50,0,17,59,2,18,2,m,1
25,1,4,20,4,2,1,f,3
55,0,11,50,4,4,3,m,3
57,1,11,117,2,22,5,f,2
67,0,3,43,1,25,5,m,1
42,1,5,79,3,20,2,m,2
66,1,33,20,3,18,4,f,2
42,0,21,38,1,8,4,m,2
28,1,9,49,3,4,2,f,5
45,0,8,65,5,4,4,m,2
76,1,36,10,1,54,5,m,2
31,0,0,34,1,10,4,m,3
39,0,1,46,1,16,2,m,1
39,1,8,46,4,4,2,f,2
47,0,1,38,2,13,3,f,3
32,1,3,39,3,3,2,f,5
52,1,23,126,1,28,4,m,2
25,1,3,15,1,2,1,m,5
70,0,41,12,3,11,5,m,1
39,1,18,66,4,3,3,f,4
57,0,26,185,4,15,5,m,2
46,1,17,31,3,2,2,f,2
56,1,35,113,2,12,2,f,5
36,0,6,24,2,3,2,m,1
36,0,1,103,4,2,3,f,1
23,1,3,30,1,7,4,f,6
54,0,6,76,1,20,3,m,1
21,1,2,22,2,2,1,m,4
38,1,0,87,1,14,5,m,6
39,1,17,97,2,3,4,f,3
32,1,2,28,4,7,4,f,5
36,0,8,50,3,7,2,f,1
51,1,7,368,3,27,5,f,2
47,1,12,95,2,28,4,f,3
45,0,25,84,1,24,4,f,2
46,1,9,34,1,8,4,m,3
48,1,28,68,2,17,4,f,3
37,1,13,48,1,19,5,m,4
54,1,35,349,4,21,5,m,2
44,0,6,83,2,20,2,m,2
41,0,3,25,3,6,5,f,1
35,1,0,46,4,0,3,f,3
36,0,3,25,2,3,1,m,1
62,1,26,115,1,27,4,m,3
54,1,26,23,1,5,2,f,7
35,0,10,59,3,12,2,f,1
34,1,12,28,1,15,4,m,4
30,0,7,25,2,10,3,m,1
34,0,4,64,2,12,3,f,2
55,1,18,33,1,2,1,f,7
34,0,12,32,3,5,1,m,1
24,1,4,26,4,0,4,m,4
24,1,1,19,4,0,3,f,4
33,1,1,16,4,0,2,f,4
24,1,0,18,2,3,1,f,3
46,0,4,29,4,6,4,f,1
40,1,11,73,2,19,5,f,3
30,1,1,46,2,7,3,f,6
40,0,1,72,3,18,4,m,1
49,1,8,56,2,19,5,m,2
30,0,1,23,2,2,5,f,2
61,0,23,359,2,37,5,m,1
57,1,6,25,4,0,3,m,2
25,1,3,20,2,7,3,f,3
35,0,2,127,4,4,4,m,1
37,1,7,60,2,16,1,f,4
40,0,6,130,4,13,5,f,1
70,0,35,17,3,18,2,f,1
49,0,17,68,4,13,4,f,1
43,1,5,48,1,19,4,m,4
42,1,15,51,3,21,5,f,4
20,1,1,20,2,2,2,f,8
32,0,7,36,4,6,1,f,1
51,0,13,39,2,1,1,f,1
62,1,25,122,2,30,2,m,2
24,0,1,20,1,6,2,f,1
33,0,13,57,1,16,4,m,3
50,1,28,65,3,17,1,f,2
42,0,21,46,3,7,2,m,1
34,1,8,44,5,3,4,f,3
43,1,15,44,2,15,3,f,5
53,0,7,459,5,27,5,f,1
51,1,32,360,4,24,5,f,2
45,1,14,100,2,22,3,m,4
37,1,12,27,2,1,3,m,4
38,0,1,51,4,13,4,f,2
52,1,8,240,2,33,5,m,3
56,0,18,171,2,23,4,f,1
40,0,19,90,4,1,1,f,2
33,1,13,18,3,0,1,f,3
55,0,15,198,1,35,4,f,1
30,1,2,41,4,6,4,m,6
